SampleID,Site,BAI_GR,BIO_GR,Species,julian.date.2011,Tree.Age,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Tree.Height,Branch.Height,Root.Wood.Density,Twig.branching.angle,Slope,Leaf.Area,LCC,LPC,t.b2,Ktwig,Huber.Value,X.Lum,VD,Estem,Branching.Distance,Stem.Wood.Density,LMA,LNC,d15N,Ks,X.Sapwood,d13C,Soil.Fertility,Light,Temperature,pH
J2POD5,La Piscine,0.26026001999999976,0.08302462799669029,POD,204,24,30,1.7,1.57,3.03,451.4347544,3,NA,NA,0.3067498884344152,29.28866667,45.596,14.30173975,0.018860825,2240.595771,0.006034813,0.215011936,5528.664858,-2313.2712799102947,34.291168313261686,-0.07375521133592321,52.523192410029736,-0.6922402500266631,-4.921167026524608,45.3213208093827,0.05570051411834567,1.7840267337649471,1.195450862402715,-0.22012896741106067,-1.4230308079664185,1.3039824789914907
J2POD6,La Piscine,1.07826175,0.4436197294192009,POD,210,12,30,1.7,1.57,3.03,337.931715,2.7,NA,56.00554,-0.10910669075056725,21.42615385,44.4823,10.77623727,0.020342008,3254.935168,0.017696201,0.214940577,11065.83773,-2139.7465228576725,-2.7435996023749833,-0.030577455314120976,38.79439920611808,-0.7992185989321635,0.4016789504758881,112.99533294509715,0.033957273534598854,-0.140507447974423,0.9941038874986248,-0.13287598788098096,-1.234570234026918,0.7443570655890639
J2POG3,La Piscine,1.8439758720000001,781.0565460185092,POG,204,6,20,1.21,2.5,2,316.086472,2,0.52247191,0,-0.008918256783975821,69.21125,48.6124,12.06031804,0.020921544,1382.005289,0.008651348,0.156717479,9865.198375,-1899.762534910295,74.29116831326168,-0.1535619233359232,32.12719569002974,-0.7346402500266631,-6.134851681524609,15.33314770938269,-0.11879722288165426,-0.14826742623505434,0.8939283115986778,-0.381640033311261,-1.0229770564123797,0.7710104715734559
J2POT4,La Piscine,1.77944265,2.7386100634900865,POT,210,10,25,1.21,1.77,1.77,390.4909455,2.3,0.449622166,77.47433333,0.9583481009200436,9.41625,50.1498,15.65506399,0.02351324,1079.73367,0.005789058,0.16718394,5541.439568,-1355.4259348576725,-18.154313892374983,-0.042585451314120885,52.797566706118076,-0.32791859893216363,-5.792680017524113,-20.977755494902855,0.11742447753459882,1.422543092025576,1.4642979140110322,-0.06822174929136207,-1.189576306538446,1.4094236849536528
J2PRS2,La Piscine,3.048639014,1.456026773052058,PRS,204,16,22,2.46,3.02,1.06,493.476462,2.8,0.493888464,40.76,0.24392700648525564,21.52076923,49.0191,36.143593,0.019348219,824.2804116,0.007624068,0.116268828,6142.790654,1414.1041830897052,-1.9588316867383153,0.025848153664076792,6.944934760029726,0.4585597499733369,2.6493033304753926,-41.45824458061731,0.12105991011834574,1.1737159137649449,0.43520189723331737,0.7118558429676146,-0.22755737011571114,0.8798832284388014
J2PRV1,La Piscine,0.05702461599999999,0.24621127710864024,PRV,204,23,9,2.59,2.88,1.11,331.206717,1.9,0.596919302,48.95313333,0.40501018252831084,6.71375,42.2933,35.87363666,0.019223962,483.5462887,0.008617938,0.099967215,3727.111826,-2461.083860910295,-18.523646501738316,0.11302629266407684,8.093743170029727,-0.5838402500266631,1.9018272054753926,-60.5500442806173,0.13690993611834568,1.042783373764945,0.3747378917723706,0.6576607554489144,-0.6676840342314129,0.5244745543190116
J2QUR4,La Piscine,4.265991598,0.802267995040883,QUR,171,17,25,2.75,2.88,1.12,537.3012467,3.5,0.717980296,NA,-0.2290915238823369,45.641,47.2699,12.50677356,0.020856799,1116.246026,0.17547022,0.132914815,26458.83467,-1443.562247199715,-5.446179555736634,0.08131816154416416,56.497859841543814,-0.9885593310464108,-4.404773199527333,156.33705371295324,-0.5013795586710466,3.3003778633314744,0.5299240817708464,-0.5956069159303076,-1.9842026260073296,1.2515085543166897
J2TIA1,La Piscine,0.7459923799999999,0.13847707349890973,TIA,171,19,35,3.98,2.88,1.26,648.9283277,5,0.443962401,NA,-0.6435652382657112,54.1675,45.9062,24.90729042,0.023802288,1459.856039,0.017219343,0.160586367,5802.927363,-2351.0615071997154,-6.946179555736634,-0.21340730945583578,7.485865761543822,0.235440668953589,-0.19241472552733288,-48.294961517046744,0.23353335532895342,0.3015546933314732,-0.45970234837960977,0.4201876365905211,-1.5795208832527052,0.2648866481085157
J3ACSP1,La Chute,1.9847539379999997,0.318653219280034,ACSP,192,17,5,3.31,2,2,544.4626572,3.5,0.569358178,47.50944,-0.7652450936177291,34.73176471,47.724,11.12472539,0.027099646,776.4739959,0.007290143,0.102123009,6088.55283,-320.7508980155386,-11.623422835464977,-0.045242292379527795,3.0128493078530396,-0.5871835522156624,0.6411844974744014,-53.68590869204619,0.05566947428583946,1.0714442372436834,-0.44778919883130186,1.4851271700628044,0.3633994729014979,0.6115337853963843
J3ACSP2,La Chute,0.479061408,0.47791980048778154,ACSP,192,22,5,3.31,2,2,354.7109122,2,0.812056738,51.38775,-1.5354091345086711,49.06333333,47.3947,30.277594,0.020343226,910.3221064,0.013928277,0.108126817,7089.251347,730.583802984461,-1.0678672754649767,-0.007175258379527793,-18.66098198214696,-0.08408355221566202,-1.8221411745255984,-42.268987642046184,0.011620946285839425,0.04891203724368286,-0.17132719759539197,1.1938079275098756,0.36999095624222084,0.04302996391266065
J3BEA1,La Chute,4.9006267040000004,2.722886063166408,BEA,192,13,25,3.17,3,2,622.1357685,3,NA,64.373,-0.958031979279357,29.918125,49.0639,11.75829897,0.027554482,1322.058848,0.004441001,0.100252056,12149.94623,3570.123109984461,10.932132724535023,-0.07878251437952774,-3.795213942146964,0.3315164477843379,3.122903531474402,-32.57469654204619,0.2056994452858394,0.0890038272436846,-0.7431171656574996,1.5022550990878052,1.332905807606672,-0.20273485380844591
J3BEA2,La Chute,0.527608974,0.5423278797134011,BEA,192,15,25,3.17,3,2,404.5994598,3.3,NA,61.28582,-0.9014850933478252,21.42960784,47.5264,11.28733704,0.02149639,1110.309024,0.010304605,0.085508677,9269.166355,2091.583400984461,4.332132724535022,-0.09359213737952785,-9.863952612146958,0.14761644778433755,0.9049459794744014,-42.88904228204619,0.19345444928583944,-1.0168122927563155,0.4411126508410046,0.9457628548696957,0.4927123166326968,-0.299916701341807
J3CAC1,La Chute,0.485640902,1.4684627997852244,CAC,192,15,25,2.07,4,2.5,365.4206701,2.4,0.731343284,44.8632,-0.18845721115411024,211.276,42.2868,12.29946254,0.035277871,1779.750534,0.029532526,0.108105963,44428.59413,6368.256648984461,28.932132724535023,0.1384136426204722,17.58041582785304,-0.1591835522156624,0.9963171964744012,196.1902977379538,-0.46578935071416055,0.05145522724368366,0.47877314922045827,0.9202844324822589,0.30877437981150396,0.4173573967275852
J3FRA5b,La Chute,0.32334481200000004,0.2711768092464217,FRA,192,22,30,2.46,2.38,2.59,434.7497753,2.3,NA,102.82615,0.03095753629510647,174.8228571,46.8604,10.73779742,0.025829533,916.006002,0.15035372,0.153504759,27495.93,3266.574725984461,6.932132724535023,0.08598510962047226,-19.05819507214696,0.29481644778433774,3.3108273974744016,300.0131470379538,-0.6540326747141606,-0.5026268827563158,-0.34586242191922223,1.8507190525855606,0.25311449147996956,-0.4278447692227122
J3OSV6,La Chute,0.47211626599999973,0.09567865674727455,OSV,192,41,12,4.58,3.25,1.07,407.3185319,3,NA,64.20268333,-0.44677732652243596,14.44153846,45.3207,9.476248129,0.030860449,922.7760453,0.003307927,0.061369374,7777.760832,-1345.2726740155385,-12.817867275464977,0.1085856126204722,-23.59821374214696,-0.0994835522156621,0.6808004864744015,-53.52655949204619,0.20802363428583948,-1.907706532756317,-0.7687149115622478,1.556324436596701,-0.21686392585453262,-0.46291764184096895
J3POD3,La Chute,2.6247780019999998,0.732742201075353,POD,192,15,30,1.7,1.57,3.03,640.6256624,3.7,0.514388489,37.316,-0.35874258092779376,19.33416667,47.9186,11.98051167,0.016727123,2363.753229,0.005521454,0.172957992,9652.023355,835.602170984461,-2.0678672754649767,-0.1460942423795278,14.242883147853044,0.4554164477843378,5.632134357474401,37.753313037953824,0.09387123128583941,0.635916967243682,0.42133420630191537,1.0584338885454068,0.3036826472287287,0.24463823604683083
J3QUR5,La Chute,0.40895961,0.597313695902597,QUR,192,15,25,2.75,2.88,1.12,438.0185225,2.7,0.659535452,88.15535,-0.5716407305388046,115.2773333,45.62689027,12.28988589,0.058033351,828.0383301,0.036463248,0.078685204,14268.49828,9542.68292898446,-5.317867275464977,0.0351041956204722,2.192441357853036,0.18391644778433777,1.8933757264744018,17.985975437953822,-0.4174647617141606,-0.45204087275631594,0.353051742985778,1.1239618830692741,0.7948342106360604,0.7680527932738491
J3ULA2,La Chute,3.243255888,0.5310240869864381,ULA,192,20,35,3.14,2.92,2.46,610.2545729,5.2,NA,54.64,-0.4334846524377275,79.18722222,42.7476,12.99780495,0.027698803,997.2995912,0.028673135,0.104143077,15695.43313,1123.3567169844614,27.932132724535023,0.08671437062047219,-6.232471802146959,0.31871644778433755,1.8058682564744013,20.731100837953814,-0.3548966907141606,0.3977152972436832,-0.30643517637230117,1.2868810088174558,0.7383748891427396,-0.38564323072862183
J5BEA4,Telephone Line,0.280353204,0.07484525550401465,BEA,184,39,25,3.17,3,2,356.0335734,2.2,0.571396295,NA,0.30354052054788844,35.66130435,47.43,13.29421935,0.022098517,632.5679962,0.004671933,0.058749125,7136.87314,-2276.772790085701,-15.557224334616086,-0.05842748474193088,-17.442485816931423,-0.06797908700832817,3.5121801041404077,-79.12383292966544,0.24898064873083517,-1.6796232571038245,-0.22375404601833648,-0.18373905478959393,0.5793691474523415,-0.07541680309985549
J5BEA5,Telephone Line,0.5713543839999999,0.09657275591038385,BEA,184,25,25,3.17,3,2,932.0900604,5.6,0.619071393,NA,-0.9263887564071461,16.29837838,45.2949,15.75845406,0.022404663,849.3419993,0.004375987,0.075963646,7034.566095,14287.366892914297,-14.761769789616082,0.04936199125806912,-14.521023406931425,0.38202091299167157,3.0765320561404077,-66.95333281966543,0.22555791573083522,-0.9468556171038258,-0.446786485886423,0.06415148525595646,1.5272213608092164,-0.23851402966271024
J5BEPA7,Telephone Line,0.17222619399999992,0.15026040111538094,BEPA,184,21,25,1.54,2.02,1.25,360,2.7,NA,NA,0.16956041925249987,25.37047619,47.0431,14.34493841,0.035111186,853.1394527,0.005039662,0.09670156,1988.891379,-462.3520150857007,28.692775665383916,-0.16611571274193085,13.682730353068573,-0.5648790870083283,-0.1316971518595927,-67.59945329966544,0.24420459173083525,-0.3796852871038261,0.0733171563565006,-0.6673669824613551,0.3250109895906286,0.2154689893165505
J5FRA9,Telephone Line,0.13472704400000007,0.10277575480472617,FRA,184,23,30,2.46,2.38,2.59,400,3.2,0.606203641,NA,0.633736083010555,104.9993333,47.02697815,10.43907836,0.030540505,867.889227,0.156807182,0.237777342,11737.59681,1632.256385914299,-9.307224334616084,0.08755102625806915,-5.744710976931426,-0.2785790870083285,0.03251503714040746,543.0631142903346,-0.6764896082691648,0.2808674628961747,0.16291203049432917,-0.6203920546254982,0.24624469116878833,0.27340954164021075
J5POT8,Telephone Line,0.7836014480000001,0.44204276770662404,POT,184,15,25,1.21,1.77,1.77,523.3165799,4.2,0.58676414,NA,-0.2182654063213268,10.75842105,51.3466,11.54947823,0.02611746,1577.522765,0.00526215,0.1946339,5353.99708,134.56941691429847,-8.932224334616084,-0.15891980674193082,37.566701063068585,0.11842091299167173,-0.8943973658595927,-27.322939359665433,0.20967045173083526,0.15865906289617665,0.11128419059483187,-0.6500177111095675,0.412201237076649,1.015440419225393
J5PRS5,Telephone Line,0.22064512599999997,0.2001483484229491,PRS,184,18,22,2.46,3.02,1.06,290,1.5,NA,NA,0.4097360691596066,13.88488372,46.7619,17.22032273,0.040803503,523.9856517,0.005318148,0.107301516,3764.203517,-1610.913203085701,-6.557224334616084,0.1208191682580691,-2.3690804169314217,-0.08437908700832858,-1.3295008878595926,-83.96211233966544,0.22269299273083526,0.6593447928961738,-0.40457994777528267,-0.2271950125258732,0.5517010018375892,0.19997501829091713
J5TIA7,Telephone Line,0.66277065,0.44043053615201677,TIA,184,15,35,3.98,2.88,1.26,330,2.5,0.343575419,NA,0.1190378487805888,101.005,45.67670043,16.51678261,0.018935985,1200.76859,0.027512347,0.184413677,4601.402015,-3373.772158085701,-8.592938624616083,-0.26640170674193087,-8.862633176931421,0.2436209129916717,2.9397421651404074,-39.89589058966544,0.10924946573083523,-0.08569251710382336,-0.006931950843654668,-0.44409839354195224,0.8789317517589437,0.31164485706910183
J5ULA6,Telephone Line,0.34300293599999987,0.2993219572117149,ULA,184,14,35,3.14,2.92,2.46,350,2.8,NA,NA,-0.04975715517195405,31.6473913,43.2108,12.85012864,0.028158498,175.4719295,0.137275099,0.278173319,13393.43685,-1454.3909900857009,-8.557224334616084,0.07104281625806913,-10.583830196931428,0.5658209129916717,6.936382253140407,170.31348899033455,-0.7123066422691647,-1.734775537103826,-0.41961374454329853,-0.04762730597397654,0.9211039034479533,0.33063181464678787
J6ACR4,Rock Castle,1.3932547640000004,0.9949527240409334,ACR,191,21,25,3.44,1.84,3.08,397,2.8,NA,52.436,0.08270990008099703,35.92228571,50.0782,15.86616851,0.015621651,922.8193806,0.015907411,0.096989452,9490.82384,203.41402897569083,-12.547786907858866,-0.029923764049828147,3.6316953885049803,-0.4603204940647456,1.6220989498076521,-43.59104547799859,0.02659503271646391,-1.0344996057997562,-0.9953298493060361,-0.16909740723356925,1.102156690157095,0.034613229407341795
J6ACSA12,Rock Castle,0.27526545800000013,0.046651236832060565,ACSA,191,52,35,4.76,2.88,3.37,702,5.7,0.651448639,60.026025,-0.30043977649251935,43.366,48.8333,15.79577958,0.020691363,741.3845378,0.006457711,0.110107918,7146.942336,8843.38375697569,-11.570009127858867,0.15381802795017183,-12.345144711495024,-0.3432204940647454,-2.3955521931923474,-53.15163638799859,-0.006703390283536056,-1.3488263857997544,0.10987116322007608,-0.936069484919623,-0.1510302331070542,-1.319801366500414
J6CAC10,Rock Castle,0.5077875079999998,0.05733465751342194,CAC,191,42,25,2.07,4,2.5,560,3.5,NA,50.30603333,-0.2637939539016513,222.9928571,47.06833925,17.82995024,0.03801739,228.4056765,0.308037513,0.151882404,16332.32962,1156.1372029756915,5.818879762141137,0.1399221349501719,-16.63204411149502,0.5192795059352544,0.7309096938076521,38.5573313320014,-0.6846474802835361,0.17406492420024405,-0.254233848377982,-0.9419879300235476,-0.3595798349041227,-0.6553727534256659
J6CAC9,Rock Castle,0.25822898,0.4206531362325137,CAC,191,15,25,2.07,4,2.5,288,1.3,0.653333333,70.6035,0.13876627296929628,136.6355556,45.93960375,10.39285974,0.035013241,400.3460196,0.131514283,0.139587309,29131.8498,2022.0465849756913,34.15221309214114,0.0993867769501718,0.769525778504978,0.09767950593525468,1.588191021807652,157.2860063320014,-0.688539288283536,-0.2508923457997561,-1.0656431783800817,-0.11209481195345361,1.2322279952036068,0.39032579458152816
J6COA3,Rock Castle,0.819992478,0.2487750665521529,COA,191,27,10,4,1.77,1.02,293,2,0.561991539,57.65865,-0.04047309299211576,20.89974359,44.127,15.62126025,0.030762015,371.9354577,0.01066141,0.104301314,4886.764823,-3281.4955680243093,-9.722786907858866,-0.10952883504982817,-21.06435165149502,0.6090795059352543,0.7186417708076521,-69.64815099799858,-0.19586994528353607,-1.4384427057997555,-0.9412211304675558,-0.6661997804437472,-0.14325250288521396,-0.7011617337419436
J6OSV12,Rock Castle,0.24906581800000005,0.0760970428265,OSV,191,30,12,4.58,3.25,1.07,540,3.9,0.685758514,66.22676,0.2171387845891035,14.09166667,44.3507,10.65216287,0.021792345,1830.048261,0.006160744,0.133172587,8658.453652,2525.587940975691,-13.742523749858867,0.1636505449501718,-21.37564346149502,-0.11992049406474534,-0.736910626192348,-7.659481327998591,0.2125169127164639,-2.198216645799758,0.1619896978412183,-1.0539192176619254,-0.21013713022443448,-0.9541843238204029
J6PRV4,Rock Castle,0.190325262,0.3289377139111412,PRV,191,15,9,2.59,2.88,1.11,343,1.7,0.665993946,47.43245,-0.08749887434148672,10.00337662,45.3609,15.12448404,0.023557979,475.8483608,0.008034299,0.107708324,4623.260142,2980.3183599756912,-12.847786907858866,0.03761298195017177,-14.09488496149502,0.01707950593525466,0.9697104968076521,-76.37234214799858,0.14943410571646387,-0.6728262457997551,-0.9684870578623833,-0.6030787852605543,1.2085626310611468,-0.5484592600636344
J6QUR13,Rock Castle,0.14487466399999996,0.12057412257487478,QUR,191,24,25,2.75,2.88,1.12,369,2.9,0.69493007,65.7633,-0.0075882226635508344,69.32666667,49.5241,17.10596603,0.016408853,1252.178412,0.069249752,0.162395096,31725.51322,1330.5908189756913,-0.047786907858864414,0.08958866495017177,-7.7445620514950235,0.10707950593525453,3.850122419807653,270.8616870320014,-0.596267072283536,-1.7337660357997577,0.02587665917299148,-0.7129367207626275,0.6601906963640375,-0.5105544246201386
J6SOA2,Rock Castle,1.704198954,0.27880609400678674,SOA,191,29,10,2.59,1.77,1.27,509,3.7,0.59423318,46.3853,-2.2272425089014365,30.92833333,48.139,18.72493223,0.032758684,555.5703449,0.005231571,0.170074385,3501.673905,-164.85332302430902,-4.514453577858866,0.04298670995017179,-3.443112351495017,-0.5435204940647453,1.9141902578076526,-67.02281228799859,0.02351708071646386,-1.2536744857997533,-0.4171065830642226,-0.5917814338019833,0.8913721990306176,-0.03146959602475144
J6ULA7,Rock Castle,0.506242254,0.24648951740152011,ULA,191,13,35,3.14,2.92,2.46,440,3.1,0.62962963,80.66515,-0.2514979300810463,25.1992,42.38873881,17.31458072,0.025211648,1175.157722,0.058223485,0.234438619,15815.5355,-1072.286929024309,-11.931120237858867,0.09270448395017179,-16.402278891495023,1.0793795059352547,3.2291297508076524,380.5860311320014,-0.6431187872835361,-1.3822495457997561,-0.9537662066380088,-0.13720060447635363,1.0127483942401911,-0.3665125960936047
J7ACR6,La Gu<e9>rite,0.238097712,0.29896986642825846,ACR,176,15,25,3.44,1.84,3.08,310,2.3,0.613149292,NA,0.6418466324915433,25.61142857,48.64664335,12.22236199,0.025391652,506.6910323,0.004461038,0.081732591,5167.323283,-2735.054004155864,-2.046581393767192,0.03372355489566614,-6.163956301715887,-0.23867462180099458,-0.4317463601935868,-92.5751657772847,0.1723076521758311,-1.1921034114513334,-0.5985388695973876,-0.8028086819450032,-0.0023519287485844753,0.201115037901395
J7ACSA14,La Gu<e9>rite,0.6887564019999999,0.39426180377423387,ACSA,176,25,35,4.76,2.88,3.37,466,3.5,0.654606179,NA,0.14738906430314297,90.88230769,48.2345,11.76196729,0.03273155,442.7450607,0.01352246,0.069837868,3824.6964,3121.0351908441367,8.786751936232806,0.11588683889566609,3.072492608284113,-0.42427462180099457,-1.2319099631935864,-93.69366305728468,0.0911830611758311,0.40325562854866814,-1.9685149235692143,-0.881918307998633,-0.3533623935741975,0.9105127242117131
J7AMSP6,La Gu<e9>rite,0.37918029799999997,0.08553481948983165,AMSP,176,33,12,NA,NA,NA,665,4.5,0.681194409,NA,0.8572571559008664,27.15583333,47.1215,11.41227151,0.019442089,947.3615729,0.002578876,0.161745537,5469.907828,7871.377276844136,1.1200852762328095,0.1289147268956661,11.886242708284113,0.38412537819900566,0.24231020780641335,-71.02976024728468,0.2369154721758311,-0.49136809145133387,-0.8007457344436694,-0.7071953185489006,0.22389416125403985,-0.4546950301952986
J7BEPO9,La Gu<e9>rite,0.08864730600000001,1.6614994447303328,BEPO,176,14,15,1.5,2.34,1,364,2.8,0.452976253,NA,-0.7610167791501088,17.6074359,52.5132,13.7927638,0.016823818,2491.663707,0.007940781,0.164201703,10639.80353,-3297.4830061558637,8.310561466232807,-0.08292014310433393,12.44904495828411,0.6160253781990056,1.8316000808064137,6.590347742715305,0.2723730891758311,-0.8829446214513321,-0.579446824788053,-1.0098791384255528,0.16660172511952134,1.0499654840872343
J7CAC13,La Gu<e9>rite,2.6723271079999997,0.5482427875759674,CAC,176,19,25,2.07,4,2.5,535,3.7,0.522581607,NA,0.29218898120223485,180.8075,42.41369301,10.72557439,0.035862697,426.4359286,0.04926356,0.136961691,22433.89582,226.88592984413623,1.703418606232808,0.19352211389566612,23.424110148284115,-0.4238746218009946,2.9208499828064136,72.85622494271531,-0.606111986824169,1.240176178548667,-0.7743558996370123,-0.7283524635417102,-0.020765032710966483,1.6059133368474292
J7FAG10,La Gu<e9>rite,1.207919914,0.23798764024961422,FAG,176,31,25,4.75,1.5,1.5,387,3.1,0.690221375,NA,0.40610848072479744,52.206875,47.2233,11.98374332,0.01684143,1137.057049,0.004184583,0.136020217,6850.221746,-2137.989187155864,4.453418606232808,0.1256528848956661,-3.0095413217158886,-0.34487462180099443,3.1503357568064136,-60.82252681728469,0.2355313011758311,0.1078683585486655,-0.5054651774340192,-0.7512024106925913,0.21824898762383518,1.2906331720267614
J7FRA13,La Gu<e9>rite,3.504248252,0.8354010594409641,FRA,176,17,30,2.46,2.38,2.59,640,4.7,NA,NA,0.5684779983429633,181.525,45.9979,12.16012383,0.0197133,635.7115585,0.124465007,0.105243419,15597.69673,1086.751189844136,4.203418606232808,0.09675983389566611,7.992839968284114,-0.7171746218009946,1.3347624238064133,62.396050442715314,-0.541822730824169,0.14149613854866883,-0.2953281669130121,-1.124572481598487,-0.10835469743998251,0.223972241985049
J7OSV14,La Gu<e9>rite,0.5592878840000001,0.11558893733684017,OSV,176,32,12,4.58,3.25,1.07,456,3.5,0.652437266,NA,-1.2863205549073717,33.334,44.4261,18.32901098,0.028008701,1261.145955,0.00391841,0.137734472,2497.365514,201.70286684413583,-1.9465813937671903,0.11352931289566615,-6.708515361715888,-0.18327462180099446,2.9055630388064135,-56.2022681972847,0.2648299951758311,-0.6634147514513333,-0.46816237386375104,-0.7122140134877207,0.10908479910896599,0.3572327699137258
J7PRS10,La Gu<e9>rite,0.36765760399999986,0.24822539149955253,PRS,176,17,22,2.46,3.02,1.06,198,1.7,NA,NA,-0.1737388853557059,10.96811321,46.3181,12.50170844,0.030781939,642.8525226,0.008195105,0.137526201,4897.287327,-4216.7162493558635,-12.196581393767195,0.09732333889566613,0.17681939828411464,-0.5747746218009947,-0.6394298851935866,-84.58368072728469,0.16747344117583107,0.17204972854866551,-1.118213815798598,-0.9685398902226092,0.1860049964821903,0.664473151170502
J7PRS9,La Gu<e9>rite,0.9257142179999999,0.46377377242735174,PRS,176,15,22,2.46,3.02,1.06,292,2.5,0.435350757,NA,0.20435987612854364,28.26456522,46.2508,16.80776001,0.024209069,830.5111221,0.013293901,0.135593139,5213.795029,-3696.448329155864,12.620085276232805,0.009976375895666134,-19.968645641715888,1.0663253781990054,4.933750847806413,-77.69522178728468,0.24632027617583108,-0.1206019414513324,-0.5478763449701759,-0.6421026759880233,0.20082090181851167,0.7575563395027485
J7PRV18,La Gu<e9>rite,1.493750926,0.5173841855433897,PRV,176,14,9,2.59,2.88,1.11,493,3,0.70113852,NA,0.704726146762619,12.450625,45.2689,16.15643672,0.02644009,775.2263204,0.008101988,0.119855481,6235.330141,-991.8412361558635,-4.963248063767192,-0.008352366104333875,4.839053498284114,0.06242537819900532,3.6814219458064135,-79.02830541728468,0.2103439101758311,-0.11074690145133448,-0.2237093947077084,-0.856907886095295,0.22982833970141972,0.8072920101397858
J7PRV5,La Gu<e9>rite,0.35317117000000003,0.4291051243955927,PRV,176,15,9,2.59,2.88,1.11,170,1.3,NA,NA,0.2716323371266993,6.41119403,44.9661,13.00166331,NA,NA,NA,NA,NA,-4533.9770905558635,-6.479914723767192,0.08946144289566604,23.03071851828411,0.34152537819900547,7.858262499806413,NA,NA,1.439709568548666,-0.3878255793144285,-0.8442332443230376,0.1717142963875025,1.044825654134421
J7PRV6,La Gu<e9>rite,0.5079691820000001,0.21622472496337924,PRV,176,20,9,2.59,2.88,1.11,318,2.45,NA,NA,0.2647488858010613,8.947721519,46.00572255,13.86416913,0.018469937,806.9089015,0.006469023,0.136116025,6346.789243,-3260.276677155864,-12.796581393767193,0.010365635895666081,18.494687338284116,0.03302537819900545,3.139690462806414,133.24597504271532,-0.5789977808241691,1.2155008085486663,-0.5312908104711895,-0.8687851909867204,-0.10234628667008573,1.3846600500539048
J7QUR15,La Gu<e9>rite,0.8324481460000002,0.1628583717104158,QUR,176,32,25,2.75,2.88,1.12,484,3.6,0.697224251,NA,0.5216025106477261,82.00583333,47.855,14.11047525,0.022901618,694.5501322,0.076917558,0.129001728,24874.72704,-257.49180515586374,4.1200852762328095,0.08184965389566612,5.33328471828411,0.07072537819900551,2.7773223798064137,-96.15854396728469,0.20848289717583102,-0.6482046314513343,-0.834752137581974,-1.0150581560652059,0.6073020111854954,0.0643285304094591
J7SOA12,La Gu<e9>rite,3.0753416879999995,1.0322236816188275,SOA,176,14,10,2.59,1.77,1.27,489,3.8,NA,NA,-0.10415696048671332,35.84,47.0262,16.87502403,0.042016741,462.109195,0.007165471,0.131674467,3595.560493,-1176.9261611558638,-1.2965813937671917,0.040936442895666114,19.352232958284112,-0.1085746218009945,6.224585455806413,-68.45267316728469,0.16145633517583102,0.013545238548666957,-0.3256527008094298,-0.9805234458176894,0.29398467589385374,1.1331253038517388
J7SOA4,La Gu<e9>rite,0.7269878280000001,0.540848665356722,SOA,176,16,10,2.59,1.77,1.27,467,3.5,0.582750583,NA,0.469363135643819,52.044,46.9464,22.06825205,0.040866983,916.9772794,0.006682787,0.179467764,4756.624993,3398.757393844136,80.4534186062328,0.008582545895666094,-0.5744692617158854,0.43112537819900537,4.116416047806413,-44.14053097728469,0.11907313417583111,-1.7263303214513344,-0.37628610768156856,-0.5309785035480946,-0.114434341792944,-0.743423585083602
J7TIA10,La Gu<e9>rite,0.5451929700000001,1.187689756329197,TIA,176,11,35,3.98,2.88,1.26,295,2,NA,NA,0.11162653142295563,101.5125,43.7538,21.35698182,0.036481546,1272.28175,0.023821633,0.174376482,6540.531623,-3887.2013341558636,-7.713248063767192,-0.3633128421043339,-11.486924901715886,1.0044253781990053,2.2338549098064138,-30.477349762760078,-0.10006447317352771,-0.7640963614513321,-0.713390386256299,-1.102925134276795,0.05512864388566108,-0.07289468408482788
J8ACP3,Metallica,0.9910199700000002,0.47819885334988177,ACP,207,23,10,3.56,2,1,338,2.4,NA,42.7554,1.1426748272424918,97.33210526,47.7417,15.10301783,0.014167614,739.2351391,0.020037641,0.10331998,9082.820518,-1190.1567318839834,-17.744072789556647,-0.08188973032502203,-28.644606361926094,0.11567057552058674,-1.50827545152436,-60.31017242276008,-0.02765426917352775,-0.2975625271047382,-2.481390764062307,0.3819629926086776,0.6776716263018646,1.6009197828364168
J8ACP4,Metallica,2.0114004879999996,0.26931061235728565,ACP,207,31,10,3.56,2,1,599,4.5,0.655810511,56.4225,-0.2877527825472822,104.7991667,47.9168,17.5602204,0.02229696,349.9307128,0.012452194,0.068980974,5542.25915,2319.943688116016,-13.56907278955665,-0.05948838032502204,-18.24883293192609,-0.1661294244794133,-2.1590872185243595,-47.92087450276008,7.827448264722345e-4,1.5495832428952627,-0.35694125652880426,-0.8152565582350341,-0.10921526039301484,-1.2481148270597398
J8ACSA16,Metallica,0.24351343600000028,0.045137945586523995,ACSA,207,53,35,4.76,2.88,3.37,440,3.5,0.638547639,54.625,-0.07346247327230364,62.87625,46.5362,18.44547178,0.020628825,561.9996739,0.011483115,0.089751354,6607.066136,436.94525911601653,-7.569072789556649,0.20611280467497795,-21.522844231926094,-0.42012942447941326,-3.4738498105243596,-49.483736962760084,-0.12158579617352769,-1.732572747104737,-0.2632586248022044,-0.8699679761609321,-0.22088814805261298,-1.765630903605554
