SampleID,Site,BAI_GR,BIO_GR,Species,julian.date.2011,Tree.Age,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Tree.Height,Branch.Height,Root.Wood.Density,Twig.branching.angle,Soil.Fertility,Light,Temperature,pH,Slope,Estem,Branching.Distance,Stem.Wood.Density,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C
J17POT15,Mme Boucher,0.30534807999999997,1.0479158801830466,POT,194,10,25,1.21,1.77,1.77,331,2.5,0.451565558,41.03324,0.28952172652122315,0.20022637991499478,0.2575871594701459,0.860881803828314,-0.16558599362368673,2850.244284,11.625,0.431413613,10.62272727,59.73470261,48.7445,2.519,18.0882573,-2.826856146,0.018376199,37.26240811,697.1188044,0.00238632,0.108237606,6199.15348,0.952809305,-30.4128846
J17PRS13,Mme Boucher,0.12870551399999997,0.054817950200222905,PRS,194,33,22,2.46,3.02,1.06,222,1.7,0.415533088,56.979,0.4411718821421289,0.1503677654409867,0.591561165985949,0.8937838248013384,-0.19801449847438424,724.8322479,10.5,0.646475096,18.6862069,35.14486068,47.1147,2.3105,17.84014685,-1.795784907,0.035627616,50.15094589,963.7924396,0.005712559,0.18410457,4513.046337,0.978756133,-29.5929882
J17QUR25,Mme Boucher,0.27759368,0.6383237728711302,QUR,194,13,25,2.75,2.88,1.12,262,1.7,0.7012596486,75.4216,0.7990478898154046,-0.19149640318230168,0.9881890974593669,1.3854560474260202,-1.065062072491434,4010.304438,13.55,0.705585106,45.77714286,51.9207964,44.745,2.2664,10.9232699,-0.422219906,0.053401346,122.1285983,471.2393493,0.046323343,0.063018283,31800.69843,0.196514357,-30.48014534
J17RHT10,Mme Boucher,1.0196221939999996,0.5498125028547415,RHT,194,16,6,1.56,4,1,420,3.5,0.596776819,0,0.016223678673668956,-0.14965144867315333,0.3964202836348331,1.974105318449536,-2.3189449283501222,2174.859366,100,0.447586058,439.4877778,55.68098215,50.4213,2.8735,23.47743437,0.219437875,0.011255389,422.1950742,2227.935624,3.128282247,0.151744568,18651.3208,0.268756877,-29.31268585
J17RHT11,Mme Boucher,5.318601849999999,-203.94604613407424,RHT,194,5,6,1.56,4,1,363,2.5,0.560457082,34.0913,-0.10031761054762736,0.26168987483298556,0.5726917640924843,1.5817968064625403,-0.17418903737627991,1309.373028,51.33333333,0.455310269,286.4602381,87.06934312,50.7024,3.3296,16.52230818,2.535438643,0.015280891,326.9110092,2428.618474,5.996164124,0.14321436,34107.20259,0.378355331,-28.45865105
J17RHT12,Mme Boucher,6.1606526299999995,-296.1120265927122,RHT,194,5,6,1.56,4,1,361,2.1,0.558173077,32.24066667,0.2840475062918519,0.13273506348347278,0.39108013739821645,1.6576034107266533,-0.03474483877194636,1183.454915,41.66666667,0.43639604,272.1123333,84.5300409,50.5903,3.0113,20.2207233,1.711167202,0.007497683,286.9698036,2987.368989,3.226691855,0.116527681,25747.06525,0.530179313,-28.63920639
J17TIA23,Mme Boucher,0.36330186400000003,0.4809114849418391,TIA,194,11,35,3.98,2.88,1.26,261,2,0.428717949,68.4212,0.37401572487606555,0.4658671836378379,0.8676340991147432,0.1380690044042739,-0.5439730882689399,696.7590192,16.14285714,0.302154626,43.09315789,30.02064072,45.8642,3.157,20.65311213,0.059482093,0.036429285,65.26612185,1186.595141,0.012894594,0.133818112,5307.259933,0.925944312,-30.95980347
J17ULA12,Mme Boucher,0.4392070619999999,0.24269197266958492,ULA,194,33,35,3.14,2.92,2.46,236,2.1,0.5767498216,58.3739,0.8019204285626439,0.32709920897892986,1.0472809283298168,-0.7360764606347406,-1.0662588196419223,1467.771471,13.875,0.756716418,22.09473684,42.13911386,44.9593,2.6953,15.00651451,-3.288212376,0.030986512,244.640189,773.2381354,0.042090108,0.177764913,11140.203,0.160973939,-29.86118622
J17ULA14,Mme Boucher,0.12575677600000007,0.06688474605696641,ULA,194,34,35,3.14,2.92,2.46,362,2.7,0.46974847,74.6035,0.42231535872179543,0.5293480648116106,0.9433448854698073,-0.2752407076550567,-0.8246617385270801,2820.362446,9.294117647,0.646419753,19.7672,32.85240196,45.5405,3.0034,18.88553522,1.319845345,0.049898005,97.28563476,248.3889285,0.061462314999999997,0.142076897,6604.169964,0.130033013,-30.6911248
J17ULA15,Mme Boucher,0.22634213000000009,0.08803135961328137,ULA,194,27,35,3.14,2.92,2.46,443,3.1,0.672553796,71.94524,0.23327201634210903,0.2971732537495092,1.1718838539233445,0.5413325686218594,-1.2135963892495023,3772.083428,8.5,0.721662338,18.06606061,33.4127277,42.7684,2.3746,20.32632386,-1.142333755,0.046466125,257.0043269,972.8360071,0.024899557,0.145727619,9628.050576,0.192783256,-30.71479118
J18BEPO15,Cabosse d'Or,0.19091422600000002,66.11732016112292,BEPO,201,7,15,1.5,2.34,1,435,2.9,0.3705024044,44.26966667,1.5255520538686056,-0.00683264609315018,-1.4891092316013725,1.2338435114237272,-1.6814205556289878,1624.471067,22.33333333,0.55293247,7.833650794,86.62262928,50.2095,2.9707,20.2414485,-2.534376917,0.016901424,85.23560825,1577.214676,0.00470319,0.182108673,7119.431634,0.942409933,-28.19811043
J18POD8,Cabosse d'Or,5.597296265999999,1.2596618948616156,POD,201,14,30,1.7,1.57,3.03,500,4,0.4545614716,55.4734,1.3025847092137646,0.22296503402647455,-0.870246863073101,1.7802180840197506,-1.5813725315553908,1132.525405,45,0.425755568,20.97878049,101.4381547,44.6631,2.3883,14.9660505,-1.262010393,0.018683521,164.6063741,2765.150525,0.007699249,0.180832055,14880.28227,0.855543782,-28.98805031
J18POD9,Cabosse d'Or,1.395009964,342.13301265821735,POD,201,9,30,1.7,1.57,3.03,253,1.7,0.473866667,0,1.2614572968254885,0.04944193815109736,-2.0648218196533996,2.498275672194434,-1.4393548189654837,1299.94218,100,0.508307692,29.415,109.3708264,46.7352,1.9107,13.28352151,2.092139616,0.016403419,172.3581841,2963.472685,0.005440301,0.187147156,12887.37985,0.875667293,-28.24588402
J18POG10,Cabosse d'Or,1.144645174,475.6358202936834,POG,201,5,20,1.21,2.5,2,276,1.8,0.467670286,58.3395,1.080415739258319,0.3529973363708475,-0.7023932159157309,1.6001992669191292,-1.6528725318905808,2072.934941,25,0.501849315,19.62666667,77.65794837,50.1481,2.78,15.84433733,1.055180711,0.014113673,134.5613555,2424.86255,0.009910027,0.187217671,11293.82454,0.917776393,-29.34503708
J18POG8,Cabosse d'Or,5.61321562,3130.595100748045,POG,201,5,20,1.21,2.5,2,408,2.5,0.7102350336,47.88966667,1.0705812348750825,0.2177673077557558,-1.566584611520996,0.735813458106266,-2.4257014221298205,1860.588439,11.875,0.455652501,18.85173913,85.65695703,50.7189,3.091,20.34737579,-0.686349468,0.018281121,115.8499557,2059.022354,0.01116896,0.185129208,10599.19821,0.905180729,-29.47694382
J18POG9,Cabosse d'Or,3.301633944,1513.8383365041961,POG,201,5,20,1.21,2.5,2,339,2.6,0.606180941,0,0.7716271385854989,0.2914410786188909,-1.6058856794227137,1.3306820224536282,-2.575194972843085,1799.929538,100,0.450847458,34.3775,88.06632245,48.6319,2.7824,18.22415819,-0.786600308,0.004107677,226.8060792,3968.652717,0.00699003,0.254521811,16667.52498,0.89116581,-28.90046486
J18POT17,Cabosse d'Or,4.016364751999999,9.980196009499261,POT,201,9,25,1.21,1.77,1.77,673,5.2,0.489290495,0,1.4959378370569232,0.15851491501298628,-0.7800553551366889,0.5404052989954141,-1.7959225761164617,4667.362432,100,0.457589074,25.193,101.0598182,50.71528769,2.2456,16.40493393,-1.839501524,0.017481063,163.5820325,2937.020312,0.002353618,0.220834075,9018.586047,0.914411038,-29.24295647
J19ACR14,Spa,0.41569905800000007,0.19709754665719656,ACR,212,22,25,3.44,1.84,3.08,360,2.9,0.5894870692,47.323,0.7001211422592112,-0.16771162269566256,1.079891161780129,0.07007268056633437,-0.782287125884625,3521.971869,12.5,0.618976947,44.67307692,47.15167169,49.7052,2.0109,16.57389215,-3.127353687,0.014547756,48.87775194,748.4764175,0.010042885999999999,0.091776093,8014.917866,0.779896567,-30.82720421
J19ACR15,Spa,2.176124282,0.5190771987557331,ACR,212,19,25,3.44,1.84,3.08,467,4.4,0.585914312,50.579125,0.46062046926944505,-0.06423749823784042,0.8567878853803592,0.11902960105698122,-0.7374053799919275,3293.223873,13.57142857,0.60866571,47.17315789,53.01297571,52.1857,2.4052,13.04549634,-1.356976886,0.022219992,52.41690801,930.0724251,0.011457592,0.104721245,7158.067278,0.903681683,-30.60363434
J19BEPO17,Spa,0.02253143000000001,0.23377836743196653,BEPO,212,15,15,1.5,2.34,1,408,3.5,0.4850460962,55.44085,-0.6951001090998778,0.43667987287723886,0.2498536232844346,1.2440309936411718,-1.0168556940003972,2054.202526,7.714285714,0.546793249,11.55181818,71.61407098,51.9053,2.5938,19.12389275,-1.35942317,0.022908888,18.31571694,353.6568457,0.003000356,0.074441201,4032.666349,0.983395589,-28.07201088
J19FRA30,Spa,0.555927754,0.17004980130351233,FRA,212,29,30,2.46,2.38,2.59,416,3.1,0.5839366805999999,29.5587,0.48955292171558445,-0.05440049605539716,0.8388853490198582,-0.08898928122370178,-0.43673171755043433,2787.073809,20.66666667,0.616811349,155.8481818,53.30945617,46.1818,3.098,20.61923707,-0.157682989,0.029545094,263.6938705,487.9208031,0.144753874,0.133214563,26908.70809,0.094236557,-31.15417183
J19POB10,Spa,0.21338140800000005,0.2915022035951232,POB,212,14,25,1.27,1.77,2.63,324,2.6,0.5900285862,67.262075,-0.09211550961825007,0.23775793466529832,1.1183126070044842,1.8839059466016577,-0.5744641671209195,2181.674261,19.75,0.464137308,29.56222222,77.26327395,50.4218,2.1846,12.08234448,2.329220219,0.021476511,55.65740984,1027.78596,0.010124207,0.121760577,6828.094684,0.940480509,-31.4622509
J19POB11,Spa,0.8745763780000001,322.2098539412659,POB,212,6,25,1.27,1.77,2.63,306,2.6,0.487996843,0,0.19613073052167695,-0.04441486080950545,0.7195683298388612,1.179712511617358,-0.6236510805121989,2544.26469,100,0.401327014,76.90444444,74.04571329,49.4988,2.3858,16.4045898,3.276275616,0.023487195,77.65799637,1320.807562,0.0083059,0.148176819,9049.977112,0.866210563,-29.04522369
J19POB8,Spa,1.4670671580000003,0.2597913553116052,POB,212,15,25,1.27,1.77,2.63,685,5.3,0.5730152088,66.78926667,0.851534519160463,-0.4424758543847994,1.191104095183363,0.6085363188921132,-2.130060602525205,3107.73724,12,0.431640555,34.64481481,83.52487145,50.1099,2.5025,13.5153161,-0.943082948,0.0253021496,47.911896216,1882.0413854399999,0.01467004,0.1313953324,6817.839833,0.951844387,-30.54715965
J19POB9,Spa,0.7646813719999997,0.2030083803922363,POB,212,17,25,1.27,1.77,2.63,555,4.2,0.50735578160000006,51.165,-0.020574240265545614,0.19847162750335962,1.1600154309072286,2.2835628549129603,-0.5876683458416959,2581.429965,26.5,0.423067128,49.59583333,83.18911199,49.0281,2.4739,14.42093506,-0.145658413,0.032297494,40.7233107,694.5706554,0.008318608,0.128553986,5094.547356,0.868647278,-30.48278511
J19POT19,Spa,2.50867652,4.100617431036759,POT,212,9,25,1.21,1.77,1.77,625,6.8,0.5714225276,67.070575,-0.6323652248381542,-0.2061252134799679,0.2986687808724636,2.6597031730024323,-0.6581129627959404,9483.340538,14,0.467960817,13.97976744,80.84773676,50.4391,3.3187,19.02353801,2.833584871,0.02475873,70.81395778,1250.369564,0.006294894,0.162468892,6995.427916,0.899269028,-28.72410286
J19POT20,Spa,2.543712272,147.14070346300386,POT,212,7,25,1.21,1.77,1.77,405,3.6,0.5706164594,0,-0.08993656197272808,0.07905400674496135,0.3441398392990968,0.5984403066293641,-1.482703734597201,3128.357591,100,0.485425942,37.71727273,89.44539516,49.7405,3.093,23.15645038,0.601132321,0.028747047,40.35904518,764.8718595,0.004534616,0.118266933,4801.530705,0.965201326,-27.3107502
J19RHT16,Spa,1.848806502,2.8774014927226594,RHT,212,11,6,1.56,4,1,306,2.1,0.571807504,55.079,-0.5894679993966487,0.1718416831743505,-0.1297006716661187,2.0528577700233877,-1.2254634180127841,1162.577158,83,0.488816327,474.4577273,70.17101821,47.8626,2.621,41.30209074,-1.465017099,0.015699813,336.6828493,3377.935485,3.211415053,0.107947921,41359.97022,0.510975958,-29.11246918
J19ULA17,Spa,3.6268575060000003,0.867561589552788,ULA,212,20,35,3.14,2.92,2.46,470,4.4,0.6763764128,54.0603,-0.2064967014822012,-0.0678745895252237,0.28987199572111705,-0.44615384606065656,-1.6104057665413138,2021.024584,72,0.802619443,44.07818182,56.67615394,45.7278,3.2307,28.98998413,2.009199362,0.033802434,239.7569332,2138.986561,0.013416702,0.119082455,8033.212236,0.454367219,-29.32040833
J19ULA18,Spa,1.4217426,0.46446110180800704,ULA,212,21,35,3.14,2.92,2.46,476,3.3,0.5605949214,83.40466667,0.6599930024306044,0.08170875888706217,1.4274367131522743,-0.04501421912609909,-0.7742321932173898,4210.757378,10.6,0.705829384,24.12555556,40.45195659,42.8967,2.2347,27.25711768,-0.346881518,0.032291637,436.7781442,641.9494993,0.086170736,0.218834706,11962.87249,0.074853149,-30.22820938
J1ACR17,Research Center,4.474906129999999,0.688207074050361,ACR,199,19,25,3.44,1.84,3.08,588,3.7,0.65204236,43.8495,0.9691325453291736,0.21195326168231277,-0.23899804340522426,0.9368772271392191,-0.15330659451747114,3836.254423,12.55555556,0.600302775,30.97844444,82.13596551,49.68676197,2.2202,9.915348176,-3.370062733,0.015050701,31.36802279,529.046519,0.017124592,0.069572215,7714.142427,0.858967686,-29.97238953
J1ACSA1,Research Center,1.7613603640000002,0.5912725561363054,ACSA,199,24,35,4.76,2.88,3.37,592.2601607,3.9,0.5640334426,53.666,0.6401717396747553,0.26782278139803917,-0.5253839335583139,0.38369947174006586,-0.34351703573760084,11481.05122,22.4,0.787391681,71.52619048,46.48313971,47.574,2.1839,10.4927587,-5.421210346,0.026929697,54.2974089,859.0354162,0.019570101,0.094874694,9659.581152,0.805753265,-30.92636284
J1ACSA2,Research Center,1.1888568240000001,0.30576906082412214,ACSA,173,31,35,4.76,2.88,3.37,355.2718696,3.2,0.591411565,52.95554119,0.8021126557871927,0.21506297563267865,-0.25587245418386156,0.5250800015490149,-0.33775104132245115,4744.596771,15.8,0.815802469,65.719,52.75491106,47.4571,2.1343,10.95241808,-4.302149353,0.022099958,55.12758753,740.3998033,0.014789978,0.091005503,9150.461016,0.684017822,-30.24867424
J1AMSP18,Research Center,0.937136146,0.42664651503140055,AMSP,199,21,12,2.256,2.2479999999999998,1.266,510,3.8,0.692263777,60.9736,1.0024015587268036,-0.21487638464589404,-0.3069602207693349,0.8120079271552567,-1.5668687696650618,9405.220868,16,0.897417219,14.29241379,65.33487744,49.9451,2.2167,14.52748067,-6.993376541,0.017860073,63.62450809,1153.926891,0.004739585,0.166330992,6703.290019,0.923685161,-28.67544136
J1AMSP19,Research Center,0.4496426479999999,0.32272178134944357,AMSP,218,15,12,2.456,2.2119999999999997,1.022,457,3.6,0.7188380278,68.34426,0.8054725381076697,-0.008691621788805849,0.13296800203374765,1.3142240291413108,-2.358624653296794,9141.636076,12.58333333,0.802112379,12.2944,54.30114524,49.1157,2.6857,17.29027035,-2.549995289,0.020135374,48.87553934,931.1579034,0.004358559,0.147447247,5961.696008,0.970290727,-30.26641281
J1AMSP20,Research Center,0.31184815200000005,0.23011432781682367,AMSP,218,23,12,1.63,2.574,1.404,238,1.7,0.846886551,63.79336,1.1244690237954411,-0.04704494214122426,-1.0972083646539659,0.40744401351073745,0.027111724999469483,1912.374508,11.125,0.837387264,12.6,79.52380952,48.2173,2.4126,10.72142194,-2.04311244,0.01582692,87.19701086,1569.017,0.004217215,0.217542696,6622.476917,0.916423382,-31.2407621
J1AMSP21,Research Center,4.003440963999999,0.5517497452232942,AMSP,197,17,12,2.284,1.912,1.516,469,2.8,0.7008060828,44.556825,0.6905792711232797,0.09058013077865176,-1.446077828117699,1.6712221853016611,0.3846263370198776,3194.526652,9.764705882,0.839380165,10.02701493,112.6062428,42.1193,1.5038,9.939720467,-5.552113075,0.022203023,37.64501722,698.1425414,0.005947162,0.146222327,4394.050051,0.944510331,-30.60179962
J1AMSP21b,Research Center,1.3405536740000001,0.9299058347482666,AMSP,218,14,12,1.682,1.872,1.374,637,4.4,0.6617683358,38.5081,0.7464708513117841,0.08169542934992963,-0.38255284256366884,1.0441326454806295,-0.7810948651028137,18858.053,50,0.878955224,27.655,97.5411318,49.0518,1.9972,18.49143798,-1.230005283,0.022535948,40.65978344,742.1729397,0.004947697,0.143092921,5287.771418,0.929630073,-29.14388336
J1BEPA1,Research Center,0.4601374640000001,0.2827198498728026,BEPA,199,14,25,1.54,2.02,1.25,473.1044011,3.3,0.6118647408,78.4095,0.8752939870351596,0.03929932527545217,-1.075313298833516,1.2975509064013058,0.012337853692732633,5969.105284,7.5,0.629111969,29.464,84.98506652,46.6749,1.9679,9.954391061,-3.905335979,0.023242401,111.5483425,2121.376931,0.002222938,0.158577283,3755.5178,0.968556211,-31.28025421
J1BEPA2,Research Center,2.0477110240000003,0.41298145889420634,BEPA,197,18,25,1.54,2.02,1.25,538.7859512,3.9,0.471508044,58.4398,1.1718172313335857,-0.2868554259447372,-0.14864030465988604,1.7129918997644797,-0.855367675374503,4900.133576,13.66666667,0.510074074,13.0575,80.30718829,48.3916,2.0304,10.39469356,-5.625043468,0.020946026,124.1853623,2407.848976,0.00495564,0.188178435,3908.344741,0.987481448,-28.54852089
J1BEPO1,Research Center,0.191949594,6.362440617241227,BEPO,199,9,15,1.5,2.34,1,499.5528159,3.8,0.460239445,40.004,1.2588279884600564,-0.18734219337595254,-1.1882819403964242,0.7515861033376164,0.21054950151811647,2564.008235,31.4,0.503144937,18.1248,71.98975989,49.97481598,2.3998,15.78966381,-4.831233406,0.019001546,56.06954516,1054.668742,0.005220447,0.102962832,6909.398779,0.957985976,-29.35997421
J1CAC22,Research Center,0.5100815500000001,0.5539648453381621,CAC,192,19,25,2.07,4,2.5,318.6987438,2.6,0.588084561,51.02435,0.6882163784730684,0.20076794176315418,-0.11983548107032344,0.6590913513697789,-0.3114897323933731,5533.040965,14.4,0.741333333,464.5518182,50.42983756,47.67018742,2.7813,11.88809947,-2.553910637,0.022305858,158.5227034,1462.722827,0.084421155,0.099414872,11810.62239,0.469938124,-29.57202751
J1COA10,Research Center,0.20169700400000004,0.2944121547277868,COA,199,12,10,4,1.77,1.02,281,1.7,0.6039311582,61.9805,0.1347769632434257,0.5654057079752245,-0.5185230512138524,0.11236823939381975,-0.9458750119352156,1701.677842,17.25,0.554945055,15.76347826,33.67718447,41.8489,2.7523,14.83225652,-2.454381046,0.019931299,44.87778661,773.4863552,0.003291681,0.147858579,5064.801162,0.877791432,-32.2911776
J1COA11,Research Center,0.21658944799999996,0.2030547391474034,COA,199,17,10,4,1.77,1.02,243,1.9,0.6193445472,68.4545,-0.8738771233280367,1.1085031380449575,-0.45881226317513346,1.1761460554075347,-1.6391230160135912,1455.272286,15.18181818,0.556699947,20.58982456,34.95168794,44.2194,1.9331,8.184482333,-3.225479898,0.023079763,49.53382112,879.223257,0.010013636,0.1344064,6630.802904,0.903997951,-30.20851883
J1COA12,Research Center,0.907670796,0.27160186043310874,COA,199,18,10,4,1.77,1.02,313,2.3,0.587057011,65.835,0.8277665210965819,0.33792426080297994,-0.3457067729885459,0.5528803769773667,-0.37636816714698745,1484.63961,13.75,0.612807339,13.91617647,47.0886611,45.2346,1.491,8.535640459,-5.522007809,0.015776621,83.86058155,1514.469355,0.003667741,0.156078794,9744.6645810000009,0.919756213,-29.18076714
J1FAG2,Research Center,0.2910129519999998,0.0625305421204603,FAG,173,46,25,4.75,1.5,1.5,434.4131313,3.5,0.563799169,53.28358,1.0272679608371205,0.1401935970192696,-0.22344448169540995,-0.06871854947483978,-0.42968303472337405,4070.326706,26.33333333,0.757031023,66.65625,27.77308955,47.6019,2.4092,13.5843369,-0.371811557,0.025500693,47.51315218,782.0403318,0.00531436,0.142547004,5767.271896,0.838272883,-30.84949646
J1FRA1,Research Center,0.7002537779999999,0.3638951048651476,FRA,173,25,30,2.46,2.38,2.59,507.0350255,2.9,0.493975904,54.591485,0.9888073355093114,0.12733240477888413,-0.28273606877912133,0.72240380062004,0.008944506990524003,14725.17246,54,0.843987138,290.04125,32.94358992,46.1288,3.0083,19.05024048,-4.801571445,0.02448553,541.9415428,1661.039622,0.133988359,0.183497582,53001.65024,0.156098115,-30.89438232
J1OSV1,Research Center,0.616384562,0.09706638247436578,OSV,173,33,12,4.58,3.25,1.07,460.1566435,3.3,0.621729537,61.24768,0.8759061213553211,0.1834734585796876,-0.27708432806272343,-0.1308950040272723,-0.7906347076839012,3172.705791,7.794117647,0.839059305,17.8216129,24.0103535,47.3003,2.8956,14.24470589,-1.435099916,0.024462367,51.89183873,1002.676661,0.011192364,0.115555196,5213.402777,0.984083514,-32.65059837
J1POB1,Research Center,0.7007034360000001,0.5920169659846328,POB,192,11,25,1.27,1.77,2.63,471.0709577,2.5,0.52865119,50.773375,0.9970820888085433,0.03433969417226419,-0.7386782193842103,0.8557075613734809,-0.04745035012300456,3916.993463,6.333333333,0.47427451,7.992241379,72.24679107,42.08958313,2.2703,11.59385484,-0.809410357,0.036673891,42.62713605,780.5453365,0.004776268,0.148999373,5066.502904,0.932571391,-29.41205055
J1POB12,Research Center,NA,NA,POB,199,16,25,1.27,1.77,2.63,385,2.9,0.5161258864,74.3905,0.96310980968912,0.03285483356430504,-0.5475245022065365,1.1235104424884406,-0.53865724523734,645.4821305,9.333333333,0.479063161,10.33171429,102.0159841,48.9135,2.2898,12.01848445,-3.255467176,0.026407245,63.92171909,1193.243377,0.00465193,0.181337352,5612.705871,0.950715767,-28.66757309
J1POB13,Research Center,0.491032362,0.29903690343828715,POB,199,14,25,1.27,1.77,2.63,398,3,0.5388402888,76.181,1.237300266968427,-0.11757433659336455,-1.144865720740839,0.7219807398912851,0.15936794503634455,906.533297,20,0.592879177,30.05777778,112.0434718,49.2682,1.975,9.312823715,-1.477223692,0.022415287,52.62963762,983.0890366,0.006433082,0.149143528,4933.948588,0.951333047,-29.69578537
J1POB14,Research Center,1.5318497820000005,0.19988725225888104,POB,197,22,25,1.27,1.77,2.63,568,4.7,0.424703204,93.724,0.6954761390757113,0.09167517519873979,-1.5814293657817573,0.0729377148877161,1.0964878118904304,1967.037786,12,0.418987342,33.15136364,98.87156705,48.2696,1.9575,8.19310744,-7.137552319,0.033245543,39.16408874,701.7926729,0.01111869,0.108219978,4762.364346,0.912621958,-29.83188232
J1POB15,Research Center,0.534925316,0.13645135105422662,POB,218,22,25,1.27,1.77,2.63,452,3.1,0.636438582,71.16105,1.18650091387686,-0.07818869579795582,-1.2260355621592964,-0.6521041044979724,-0.03979206348100234,2590.984134,36,0.549487751,26.03875,103.8596323,48.9374,1.6944,10.97340155,-7.189826508,0.023454413,34.33496257,631.2750061,0.005605364,0.116326819,4222.471649,0.936379994,-29.54895844
J1POB16,Research Center,1.571485326,0.6432891641983945,POB,218,15,25,1.27,1.77,2.63,408,2.6,0.632508834,66.95045,0.9602961796056353,-0.18059631314101557,-1.4638658895987267,-0.40744856383517813,0.589511115119504,1948.878177,9,0.518757726,19.8364,91.89167389,49.3372,1.8882,8.264743721,-6.422099609,0.031315061,72.90520245,1345.355799,0.006857787,0.18522697,6789.872656,0.93982879,-30.34401001
J1POB2,Research Center,0.6583276600000001,0.18595023927425672,POB,197,21,25,1.27,1.77,2.63,285.448383,2.8,0.511904762,45.46793333,0.8111754974613284,0.018313832241733805,-0.9284176165406214,0.88974911714040406,-0.19307074391712262,2529.418898,9.363636364,0.511783439,12.9384127,82.71174796,48.1824,1.9636,13.29468931,-5.532659874,0.031532264,63.733615,1152.374558,0.008357949,0.142503455,6395.892001,0.920863414,-30.32957275
J1POD1,Research Center,1.0184450420000002,0.24719795848208637,POD,199,21,30,1.7,1.57,3.03,465.5494757,3.8,0.550714998,53.36845,1.2735427829813797,-0.14531431875185236,-0.8807333567614933,1.127222744318038,0.4729697185788367,2462.60707,29,0.535862456,32.3448,95.39709629,46.6612,2.0945,12.88935929,-3.63655405,0.015461345,112.8107378,1933.742588,0.009704736,0.1429185,8042.349382,0.873008219,-28.6098362
J1POD10,Research Center,0.9372858039999997,0.22938322493063254,POD,197,21,30,1.7,1.57,3.03,280,2,0.465506526,51.72813333,1.3198468052004437,-0.7113322328801667,-2.9485179221416593,1.0978234444391923,0.9424541194986781,555.6668794,37.33333333,0.555771345,20.88414634,109.2671533,47.1025,2.7626,13.36575502,-5.590715485,0.030308981,102.640606,1791.634528,0.006847692,0.150492455,7907.096342,0.888997063,-26.33987984
J1POD11,Research Center,2.3128320679999996,0.4560920903072982,POD,197,16,30,1.7,1.57,3.03,408,3.4,0.5204092666,60.84792,0.91865248938303,0.009727573710105306,-1.432699269078229,1.2027546888627636,0.046444577312501144,1156.903689,11.75,0.493024283,27.00654545,86.80050627,45.5557,2.5101,15.11962781,-1.581253128,0.024109311,171.301913,2485.173253,0.013159323,0.158157785,10722.76078,0.738864104,-28.58263
J1POD12,Research Center,4.192246402,0.5212664454044507,POD,197,14,30,1.7,1.57,3.03,344,2.4,0.504633152,67.78503333,0.7931687804792301,0.14417431929387123,-1.0359902419325375,1.7061815758047705,1.0586821366382677,508.263304,29.33333333,0.571966835,19.91078431,130.64158750000001,47.41013321,2.4668,6.673894431,-7.495798492,0.031920198,89.7609548,1621.753533,0.008318768,0.14254518,9620.962442,0.920168791,-27.61567337
J1POD13,Research Center,NA,NA,POD,218,12.4,30,1.7,1.57,3.03,205,1.3,0.5732603434,53.467,0.4431733537285762,0.2697471395095013,-0.8072082599344537,1.362299388875074,-0.413396432135907,812.5434227,15.6,0.517703068,12.07472727,85.25696044,44.8795,1.8068,14.05715251,-1.960452814,0.022893062,187.7595102,3393.642091,0.006237081,0.186884945,10829.79168,0.920522067,-29.24224152
J1POD14,Research Center,1.3573804380000003,0.24337014934525758,POD,218,21,30,1.7,1.57,3.03,346,2.2,0.38041958,0,1.0205064156232708,-0.061175422996543986,-1.1392896529937693,0.8675293140087991,0.18820431548459424,739.186812,100,0.533304473,19.89454545,96.09760556,46.17,1.9748000000000001,15.68658836,-5.899693413,0.02425412,42.8381573,788.7952854,0.001800862,0.11596443,5162.650056,0.937785762,-27.68843018
J1POD15,Research Center,1.186302614,0.30798393657937506,POD,218,24,30,1.7,1.57,3.03,280,1.8,0.498422713,69.4191,0.21554173424047243,0.11677750646324482,-2.439895302190726,0.8324914406315492,0.7626289700219318,421.5579798,32,0.538035714,21.14085714,119.7951158,46.0886,2.3127,5.541237759,-7.433752556,0.027111564,72.00471768,1265.285155,0.007546222,0.136931741,6603.533937,0.894947524,-28.072621
J1POD2,Research Center,0.8193420119999999,0.3214244777867467,POD,199,20,30,1.7,1.57,3.03,336.3540279,2.8,0.487831858,58.343,1.3050208085520918,-0.19286205860469435,-1.1100477100247346,1.3910235779008877,0.5630049952086141,1731.008973,19.25,0.520962963,13.87757576,92.56266923,46.3526,2.1924,12.60556905,-5.561839581,0.020901199,184.2165332,3074.943533,0.005892456,0.205338579,11167.81328,0.8501169,-29.46727669
J1POG11,Research Center,1.324513016,0.44478123816614984,POG,199,14,20,1.21,2.5,2,616,4.1,0.6167471368,67.8555,1.0788538467526856,-0.1951439242567279,-1.4574528106596225,1.4229062459510824,-0.22516940795517118,5966.479341,13.83333333,0.509751693,28.1125,89.65095598,48.4728,2.1862,10.06310977,-5.17349678,0.01930101,92.14161905,1540.75309,0.014680419,0.13688494,11614.51083,0.851622875,-29.80174431
